0.000000000000000000e+00,9.000000000000000567e-05,3.210000000000000180e-03,-5.360000000000000181e-03,-6.671000000000000540e-02,2.000000000000000042e-03,9.499999999999999981e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.600531269226824517e-03,5.682075099798808079e-03,-6.466970055409413873e-03,-6.798329183960674649e-02,4.866829123037056705e-04,9.140665391366961700e-04,0.000000000000000000e+00,5.817760346714279107e-02,5.817760346714279107e-02,5.817760346714279107e-02,5.817760346714279107e-02,5.817760346714279107e-02,5.817760346714279107e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.111062538453648798e-03,8.154150199597616847e-03,-7.573940110818827565e-03,-6.925658367921347369e-02,-1.026634175392588701e-03,8.781330782733923418e-04,0.000000000000000000e+00,1.163552069342855821e-01,1.163552069342855821e-01,1.163552069342855821e-01,1.163552069342855821e-01,1.163552069342855821e-01,1.163552069342855821e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.621593807680473079e-03,1.062622529939642735e-02,-8.680910166228242991e-03,-7.052987551882021477e-02,-2.539951263088883505e-03,8.421996174100885137e-04,0.000000000000000000e+00,1.745328104014283732e-01,1.745328104014283732e-01,1.745328104014283732e-01,1.745328104014283732e-01,1.745328104014283732e-01,1.745328104014283732e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.132125076907297793e-03,1.309830039919523265e-02,-9.787880221637654948e-03,-7.180316735842695586e-02,-4.053268350785177443e-03,8.062661565467847940e-04,0.000000000000000000e+00,2.327104138685711643e-01,2.327104138685711643e-01,2.327104138685711643e-01,2.327104138685711643e-01,2.327104138685711643e-01,2.327104138685711643e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.642656346134123375e-03,1.557037549899404488e-02,-1.089485027704707037e-02,-7.307645919803369694e-02,-5.566585438481473115e-03,7.703326956834808574e-04,0.000000000000000000e+00,2.908880173357139554e-01,2.908880173357139554e-01,2.908880173357139554e-01,2.908880173357139554e-01,2.908880173357139554e-01,2.908880173357139554e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.153187615360946355e-03,1.804245059879285365e-02,-1.200182033245648407e-02,-7.434975103764043802e-02,-7.079902526177767053e-03,7.343992348201771377e-04,0.000000000000000000e+00,3.490656208028567464e-01,3.490656208028567464e-01,3.490656208028567464e-01,3.490656208028567464e-01,3.490656208028567464e-01,3.490656208028567464e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.066371888458777194e-02,2.051452569859166242e-02,-1.310879038786589776e-02,-7.562304287724716523e-02,-8.593219613874061857e-03,6.984657739568733096e-04,0.000000000000000000e+00,4.072432242699995930e-01,4.072432242699995930e-01,4.072432242699995930e-01,4.072432242699995930e-01,4.072432242699995930e-01,4.072432242699995930e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.217425015381459578e-02,2.298660079839046771e-02,-1.421576044327531145e-02,-7.689633471685390631e-02,-1.010653670157035493e-02,6.625323130935694815e-04,0.000000000000000000e+00,4.654208277371423286e-01,4.654208277371423286e-01,4.654208277371423286e-01,4.654208277371423286e-01,4.654208277371423286e-01,4.654208277371423286e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.368478142304142137e-02,2.545867589818927995e-02,-1.532273049868472514e-02,-7.816962655646064739e-02,-1.161985378926664973e-02,6.265988522302656533e-04,0.000000000000000000e+00,5.235984312042851752e-01,5.235984312042851752e-01,5.235984312042851752e-01,5.235984312042851752e-01,5.235984312042851752e-01,5.235984312042851752e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.519531269226824695e-02,2.793075099798808872e-02,-1.642970055409414057e-02,-7.944291839606738848e-02,-1.313317087696294627e-02,5.906653913669618252e-04,0.000000000000000000e+00,5.817760346714279107e-01,5.817760346714279107e-01,5.817760346714279107e-01,5.817760346714279107e-01,5.817760346714279107e-01,5.817760346714279107e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.670584396149506906e-02,3.040282609778689402e-02,-1.753667060950355600e-02,-8.071621023567411568e-02,-1.464648796465923934e-02,5.547319305036579971e-04,0.000000000000000000e+00,6.399536381385707573e-01,6.399536381385707573e-01,6.399536381385707573e-01,6.399536381385707573e-01,6.399536381385707573e-01,6.399536381385707573e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.821637523072189291e-02,3.287490119758570278e-02,-1.864364066491296795e-02,-8.198950207528085676e-02,-1.615980505235553588e-02,5.187984696403541689e-04,0.000000000000000000e+00,6.981312416057134929e-01,6.981312416057134929e-01,6.981312416057134929e-01,6.981312416057134929e-01,6.981312416057134929e-01,6.981312416057134929e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.972690649994871676e-02,3.534697629738450808e-02,-1.975061072032237991e-02,-8.326279391488759785e-02,-1.767312214005182375e-02,4.828650087770503950e-04,0.000000000000000000e+00,7.563088450728562284e-01,7.563088450728562284e-01,7.563088450728562284e-01,7.563088450728562284e-01,7.563088450728562284e-01,7.563088450728562284e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.123743776917554407e-02,3.781905139718332032e-02,-2.085758077573179881e-02,-8.453608575449433893e-02,-1.918643922774812549e-02,4.469315479137465127e-04,0.000000000000000000e+00,8.144864485399991860e-01,8.144864485399991860e-01,8.144864485399991860e-01,8.144864485399991860e-01,8.144864485399991860e-01,8.144864485399991860e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.274796903840236792e-02,4.029112649698212562e-02,-2.196455083114121076e-02,-8.580937759410106613e-02,-2.069975631544442030e-02,4.109980870504426845e-04,0.000000000000000000e+00,8.726640520071419216e-01,8.726640520071419216e-01,8.726640520071419216e-01,8.726640520071419216e-01,8.726640520071419216e-01,8.726640520071419216e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.425850030762919177e-02,4.276320159678093091e-02,-2.307152088655062272e-02,-8.708266943370780722e-02,-2.221307340314070816e-02,3.750646261871389648e-04,0.000000000000000000e+00,9.308416554742846571e-01,9.308416554742846571e-01,9.308416554742846571e-01,9.308416554742846571e-01,9.308416554742846571e-01,9.308416554742846571e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.576903157685601908e-02,4.523527669657974315e-02,-2.417849094196003815e-02,-8.835596127331454830e-02,-2.372639049083700991e-02,3.391311653238350283e-04,0.000000000000000000e+00,9.890192589414275037e-01,9.890192589414275037e-01,9.890192589414275037e-01,9.890192589414275037e-01,9.890192589414275037e-01,9.890192589414275037e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.727956284608284293e-02,4.770735179637855539e-02,-2.528546099736945010e-02,-8.962925311292128938e-02,-2.523970757853329777e-02,3.031977044605313086e-04,0.000000000000000000e+00,1.047196862408570350e+00,1.047196862408570350e+00,1.047196862408570350e+00,1.047196862408570350e+00,1.047196862408570350e+00,1.047196862408570350e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.879009411530966678e-02,5.017942689617736068e-02,-2.639243105277886553e-02,-9.090254495252801659e-02,-2.675302466622959258e-02,2.672642435972274804e-04,0.000000000000000000e+00,1.105374465875712975e+00,1.105374465875712975e+00,1.105374465875712975e+00,1.105374465875712975e+00,1.105374465875712975e+00,1.105374465875712975e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.030062538453649409e-02,5.265150199597617292e-02,-2.749940110818828096e-02,-9.217583679213475767e-02,-2.826634175392589432e-02,2.313307827339235439e-04,0.000000000000000000e+00,1.163552069342855821e+00,1.163552069342855821e+00,1.163552069342855821e+00,1.163552069342855821e+00,1.163552069342855821e+00,1.163552069342855821e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.181115665376331447e-02,5.512357709577497822e-02,-2.860637116359769291e-02,-9.344912863174149875e-02,-2.977965884162218219e-02,1.953973218706198242e-04,0.000000000000000000e+00,1.221729672809998668e+00,1.221729672809998668e+00,1.221729672809998668e+00,1.221729672809998668e+00,1.221729672809998668e+00,1.221729672809998668e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.332168792299013832e-02,5.759565219557378352e-02,-2.971334121900710834e-02,-9.472242047134823983e-02,-3.129297592931847699e-02,1.594638610073159960e-04,0.000000000000000000e+00,1.279907276277141515e+00,1.279907276277141515e+00,1.279907276277141515e+00,1.279907276277141515e+00,1.279907276277141515e+00,1.279907276277141515e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.483221919221696217e-02,6.006772729537258881e-02,-3.082031127441652030e-02,-9.599571231095496704e-02,-3.280629301701477180e-02,1.235304001440122763e-04,0.000000000000000000e+00,1.338084879744284139e+00,1.338084879744284139e+00,1.338084879744284139e+00,1.338084879744284139e+00,1.338084879744284139e+00,1.338084879744284139e+00,0.000000000000000000e+00
